//X,Y,Z,Scalar field
473969.75999451,5370968.84002686,105.59999847,1.000000
473969.30999756,5370969.16998291,105.44000244,1.000000
473968.97000122,5370969.48999023,105.84999847,1.000000
473968.61999512,5370969.80999756,106.29000092,1.000000
473968.25999451,5370970.13000488,106.70999908,1.000000
473967.75999451,5370970.46997070,106.20999908,1.000000
473967.58999634,5370970.77001953,107.69999695,1.000000
473966.83000183,5370970.85998535,103.44999695,2.000000
473966.38000488,5370971.19000244,103.27999878,2.000000
473966.22000122,5370971.48999023,104.76000214,1.000000
473965.88000488,5370971.82000732,105.29000092,1.000000
473965.50999451,5370972.14001465,105.59999847,1.000000
473964.94000244,5370972.48999023,104.80000305,1.000000
473964.25000000,5370972.84997559,103.37999725,1.000000
473963.72000122,5370973.19000244,102.76000214,1.000000
473963.27999878,5370973.53002930,102.73000336,1.000000
473962.96000671,5370973.84997559,103.33999634,1.000000
473962.69000244,5370974.15997314,104.16000366,1.000000
473961.97999573,5370974.10998535,106.12000275,1.000000
473961.27999878,5370974.20001221,102.34999847,1.000000
473962.33000183,5370973.79998779,105.80999756,1.000000
473961.78999329,5370973.86999512,102.88999939,1.000000
473962.13000488,5370973.55999756,102.50000000,1.000000
473962.52999878,5370973.23999023,102.44999695,1.000000
473962.96000671,5370972.91998291,102.55999756,1.000000
473964.08999634,5370972.51000977,106.51000214,1.000000
473963.38000488,5370972.59997559,102.62000275,1.000000
473964.50999451,5370972.19000244,106.58999634,1.000000
473963.78999329,5370972.28002930,102.65000153,1.000000
473964.75000000,5370971.89001465,105.66000366,1.000000
473965.17999268,5370971.57000732,105.76000214,1.000000
473965.50999451,5370971.26000977,105.37999725,1.000000
473965.77999878,5370970.96002197,104.61000061,1.000000
473966.07000732,5370970.65002441,103.90000153,1.000000
473966.42999268,5370970.34002686,103.69000244,1.000000
473967.05999756,5370970.00000000,104.94000244,1.000000
473967.36000061,5370969.69000244,104.30000305,1.000000
473967.91999817,5370969.35998535,105.22000122,1.000000
473968.28999329,5370969.04998779,105.01000214,1.000000
473968.64999390,5370968.73999023,104.83000183,1.000000
473969.13999939,5370968.41998291,105.30000305,1.000000
473969.49000549,5370968.10998535,105.02999878,1.000000
473969.80999756,5370967.80999756,104.66000366,2.000000
473970.25999451,5370967.50000000,104.91999817,1.000000
473970.77000427,5370967.17999268,105.61000061,1.000000
473971.24000549,5370966.86999512,106.06999969,1.000000
473971.47000122,5370966.57000732,105.12999725,1.000000
473971.83999634,5370966.27001953,104.95999908,2.000000
473972.24000549,5370965.96002197,105.01000214,1.000000
473972.63999939,5370965.65002441,105.01000214,1.000000
473973.07000732,5370965.34002686,105.23999786,1.000000
473973.50000000,5370965.02001953,105.36000061,1.000000
473973.94999695,5370964.70001221,105.62000275,1.000000
473974.36999512,5370964.38000488,105.73000336,1.000000
473971.97999573,5370964.34002686,105.16000366,1.000000
473971.53999329,5370964.67999268,105.08999634,1.000000
473971.08000183,5370965.02001953,104.94999695,1.000000
473970.80000305,5370965.34002686,105.87999725,1.000000
473970.50000000,5370965.66998291,106.66000366,1.000000
473970.08000183,5370966.00000000,106.66999817,1.000000
473969.53999329,5370966.34002686,106.02999878,1.000000
473968.96000671,5370966.67999268,105.19000244,1.000000
473968.55999756,5370967.01000977,105.23999786,1.000000
473968.21000671,5370967.33001709,105.68000031,1.000000
473967.80000305,5370967.65002441,105.66999817,1.000000
473967.39999390,5370967.96997070,105.75000000,1.000000
473966.71000671,5370968.32000732,104.19000244,1.000000
473966.27999878,5370968.63000488,104.08000183,1.000000
473965.77000427,5370968.96997070,103.55000305,2.000000
473965.44999695,5370969.28002930,104.12000275,1.000000
473965.00999451,5370969.59997559,103.90000153,1.000000
473964.55999756,5370969.92999268,103.73999786,1.000000
473964.11000061,5370970.26000977,103.58999634,1.000000
473963.63999939,5370970.59002686,103.29000092,1.000000
473963.08000183,5370970.92999268,102.51000214,1.000000
473962.64999390,5370971.26000977,102.48000336,1.000000
473962.19000244,5370971.59002686,102.31999969,1.000000
473961.75999451,5370971.92999268,102.26999664,1.000000
473961.33000183,5370972.25000000,102.25000000,1.000000
473960.86000061,5370972.59002686,102.06999969,1.000000
473960.41000366,5370972.92999268,101.93000031,2.000000
473960.02999878,5370973.25000000,102.18000031,1.000000
473959.58999634,5370973.59002686,102.08999634,2.000000
473960.08999634,5370973.78997803,107.08000183,1.000000
473959.21000671,5370973.90997314,102.38999939,1.000000
473959.63000488,5370974.11999512,106.84999847,1.000000
473958.75999451,5370974.23999023,102.19999695,2.000000
473958.49000549,5370974.15002441,106.66999817,1.000000
473958.91000366,5370973.82000732,106.68000031,1.000000
473958.00999451,5370973.95001221,101.90000153,2.000000
473959.13000488,5370973.52001953,105.66999817,1.000000
473959.32000732,5370973.23999023,104.44999695,1.000000
473959.69999695,5370972.90997314,104.23999786,1.000000
473959.69000244,5370972.64001465,101.93000031,1.000000
473960.08000183,5370972.33001709,101.83999634,2.000000
473960.52000427,5370972.00000000,101.94000244,1.000000
473960.91999817,5370971.66998291,101.87999725,2.000000
473961.36999512,5370971.34997559,102.12000275,1.000000
473961.77999878,5370971.03002930,102.12000275,1.000000
473962.32000732,5370970.70001221,102.83000183,1.000000
473962.80000305,5370970.36999512,103.19000244,1.000000
473963.24000549,5370970.03997803,103.41000366,1.000000
473963.63999939,5370969.72998047,103.38999939,1.000000
473964.00999451,5370969.41998291,103.19999695,2.000000
473964.53999329,5370969.09002686,103.91999817,1.000000
473965.00000000,5370968.77001953,104.20999908,1.000000
473965.33999634,5370968.46002197,103.88999939,1.000000
473965.69000244,5370968.15002441,103.59999847,2.000000
473966.16000366,5370967.83001709,103.95999908,1.000000
473966.63999939,5370967.50000000,104.41999817,1.000000
473966.91999817,5370967.20001221,103.69999695,2.000000
473967.50999451,5370966.86999512,104.76999664,1.000000
473968.05000305,5370966.53997803,105.58000183,1.000000
473968.44999695,5370966.22998047,105.58000183,1.000000
473968.91000366,5370965.90997314,105.87000275,1.000000
473969.39999390,5370965.58001709,106.33000183,1.000000
473969.80999756,5370965.27001953,106.41999817,1.000000
473970.05999756,5370964.96002197,105.48000336,1.000000
473970.33000183,5370964.65997314,104.66000366,1.000000
473970.83999634,5370964.33001709,105.30999756,1.000000
473968.16999817,5370964.40997314,104.12000275,1.000000
473967.72000122,5370964.75000000,104.04000092,1.000000
473967.35000610,5370965.08001709,104.40000153,1.000000
473966.94000244,5370965.40997314,104.51000214,1.000000
473966.46000671,5370965.73999023,104.19999695,1.000000
473966.00999451,5370966.08001709,104.11000061,1.000000
473965.58000183,5370966.40997314,104.05999756,1.000000
473965.11999512,5370966.73999023,103.84999847,1.000000
473964.77999878,5370967.05999756,104.26999664,1.000000
473964.21000671,5370967.40002441,103.45999908,2.000000
473963.89999390,5370967.71002197,104.05999756,1.000000
473963.36999512,5370968.04998779,103.44000244,2.000000
473963.11000061,5370968.35998535,104.33999634,1.000000
473962.69000244,5370968.67999268,104.30999756,1.000000
473962.22999573,5370969.01000977,104.12999725,1.000000
473961.74000549,5370969.34997559,103.72000122,1.000000
473961.19000244,5370969.69000244,102.98999786,1.000000
473960.55999756,5370970.03997803,101.87000275,1.000000
473960.21000671,5370970.35998535,102.23000336,1.000000
473959.72000122,5370970.70001221,101.91000366,1.000000
473959.30000305,5370971.03002930,101.95999908,1.000000
473958.88000488,5370971.35998535,101.94999695,1.000000
473958.50000000,5370971.67999268,102.25000000,1.000000
473958.05000305,5370972.02001953,102.12999725,1.000000
473957.66999817,5370972.34002686,102.36000061,1.000000
473957.94999695,5370972.57000732,106.16999817,1.000000
473957.66999817,5370972.88000488,106.94000244,1.000000
473956.82000732,5370973.01000977,102.43000031,1.000000
473956.60000610,5370973.29998779,103.51999664,1.000000
473957.16999817,5370973.48999023,108.81999969,1.000000
473955.89999390,5370973.67999268,102.04000092,1.000000
473956.75000000,5370973.80999756,108.79000092,1.000000
473955.58000183,5370973.98999023,102.62999725,1.000000
473956.33999634,5370974.15002441,108.87000275,1.000000
473955.46000671,5370974.01000977,108.69999695,1.000000
473954.57000732,5370974.15002441,104.00000000,1.000000
473955.82000732,5370973.69000244,108.41999817,1.000000
473954.78999329,5370973.84997559,102.98999786,1.000000
473955.83999634,5370973.42999268,106.33999634,1.000000
473955.69999695,5370973.19000244,103.44000244,1.000000
473956.05000305,5370972.88000488,103.11000061,1.000000
473957.25999451,5370972.44000244,107.34999847,1.000000
473956.50000000,5370972.54998779,103.26999664,1.000000
473956.99000549,5370972.21997070,103.73000336,1.000000
473957.11999512,5370971.94000244,102.25000000,1.000000
473957.55999756,5370971.61999512,102.44000244,1.000000
473958.00000000,5370971.28997803,102.54000092,1.000000
473958.36000061,5370970.97998047,102.25000000,1.000000
473958.63000488,5370970.67999268,101.55999756,1.000000
473959.05000305,5370970.34997559,101.61000061,1.000000
473959.47999573,5370970.03002930,101.69000244,1.000000
473959.91000366,5370969.71002197,101.87999725,1.000000
473960.28999329,5370969.39001465,101.70999908,1.000000
473960.94999695,5370969.04998779,103.08000183,1.000000
473961.38000488,5370968.72998047,103.26999664,1.000000
473961.85000610,5370968.40997314,103.65000153,1.000000
473962.27000427,5370968.09002686,103.76999664,1.000000
473962.66999817,5370967.78997803,103.76999664,1.000000
473963.00999451,5370967.47998047,103.48999786,1.000000
473963.44999695,5370967.16998291,103.73999786,1.000000
473963.80999756,5370966.86999512,103.51000214,1.000000
473964.25999451,5370966.54998779,103.81999969,1.000000
473964.67999268,5370966.23999023,103.95999908,1.000000
473965.08999634,5370965.91998291,103.98999786,1.000000
473965.47000122,5370965.60998535,103.86000061,1.000000
473965.89999390,5370965.28997803,104.05000305,1.000000
473966.38999939,5370964.96002197,104.45999908,1.000000
473966.69999695,5370964.65002441,103.88999939,1.000000
473967.07000732,5370964.33001709,103.66999817,2.000000
473964.32000732,5370964.58001709,103.40000153,1.000000
473964.02999878,5370964.89001465,104.15000153,1.000000
473963.50999451,5370965.22998047,103.62999725,1.000000
473963.07000732,5370965.55999756,103.51000214,1.000000
473962.72000122,5370965.88000488,103.91999817,1.000000
473962.24000549,5370966.21997070,103.58000183,1.000000
473961.72999573,5370966.54998779,103.16000366,1.000000
473961.30000305,5370966.88000488,103.05999756,1.000000
473960.75000000,5370967.22998047,102.38999939,1.000000
473960.24000549,5370967.57000732,101.91000366,1.000000
473959.74000549,5370967.90002441,101.51000214,1.000000
473959.33999634,5370968.22998047,101.61000061,1.000000
473958.88999939,5370968.55999756,101.45999908,1.000000
473958.44999695,5370968.89001465,101.38999939,1.000000
473958.08999634,5370969.21002197,101.76000214,1.000000
473958.16999817,5370969.46997070,104.48999786,1.000000
473957.58999634,5370969.54998779,101.33999634,1.000000
473957.77999878,5370969.79998779,104.63999939,1.000000
473957.13999939,5370969.88000488,101.18000031,1.000000
473956.69000244,5370970.21997070,101.08000183,2.000000
473956.38000488,5370970.52001953,101.61000061,1.000000
473956.05999756,5370970.84002686,102.19000244,1.000000
473955.75999451,5370971.14001465,102.81999969,1.000000
473955.58999634,5370971.42999268,104.09999847,1.000000
473955.63000488,5370971.69000244,106.52999878,1.000000
473955.44000244,5370971.96997070,107.69999695,1.000000
473954.80999756,5370972.33001709,106.61000061,1.000000
473953.72999573,5370972.48999023,100.93000031,2.000000
473954.60000610,5370972.61999512,107.73000336,1.000000
473954.16000366,5370972.95001221,107.59999847,1.000000
473953.17999268,5370973.09997559,102.44999695,1.000000
473953.78999329,5370973.27001953,107.87999725,1.000000
473952.71000671,5370973.44000244,102.20999908,1.000000
473952.36000061,5370973.76000977,102.65000153,1.000000
473952.00000000,5370974.08001709,102.94000244,1.000000
473952.41999817,5370974.27001953,107.41000366,1.000000
473951.58000183,5370974.11999512,107.20999908,1.000000
473950.57000732,5370974.28997803,102.01000214,1.000000
473952.05999756,5370973.78997803,107.56999969,1.000000
473951.00000000,5370973.96997070,102.06999969,1.000000
473952.39999390,5370973.48999023,107.26000214,1.000000
473952.49000549,5370973.22998047,105.66000366,1.000000
473952.61000061,5370972.96002197,104.18000031,1.000000
473953.47999573,5370972.57000732,106.68000031,1.000000
473952.69999695,5370972.69000244,102.59999847,1.000000
473953.91999817,5370972.25000000,106.86000061,1.000000
473953.25000000,5370972.34997559,103.33999634,1.000000
473954.30999756,5370971.94000244,106.77999878,1.000000
473953.63999939,5370972.03997803,103.26000214,1.000000
473954.72000122,5370971.63000488,106.86000061,1.000000
473955.11000061,5370971.30999756,106.75000000,1.000000
473955.00999451,5370971.07000732,104.09999847,1.000000
473955.17999268,5370970.78997803,102.83000183,1.000000
473955.55999756,5370970.46997070,102.66000366,1.000000
473955.78999329,5370970.17999268,101.69000244,1.000000
473956.05999756,5370969.88000488,100.94000244,2.000000
473956.47000122,5370969.54998779,100.94000244,2.000000
473957.58000183,5370969.13000488,104.66999817,1.000000
473956.88999939,5370969.22998047,100.95999908,2.000000
473957.96000671,5370968.82000732,104.52999878,1.000000
473957.33999634,5370968.90002441,101.19000244,1.000000
473958.41999817,5370968.48999023,104.83999634,1.000000
473957.77999878,5370968.58001709,101.31999969,1.000000
473958.17999268,5370968.26000977,101.30999756,1.000000
473958.58999634,5370967.92999268,101.26999664,1.000000
473959.03999329,5370967.59997559,101.44999695,1.000000
473959.47999573,5370967.28002930,101.61000061,1.000000
473959.89999390,5370966.96002197,101.63999939,1.000000
473960.30999756,5370966.63000488,101.66000366,1.000000
473960.78999329,5370966.30999756,102.06999969,1.000000
473961.30999756,5370965.96997070,102.66999817,1.000000
473961.83999634,5370965.64001465,103.30999756,1.000000
473962.25000000,5370965.33001709,103.34999847,1.000000
473962.61000061,5370965.01000977,103.12999725,1.000000
473962.97999573,5370964.71002197,102.93000031,1.000000
473963.66999817,5370964.35998535,104.51999664,1.000000
473960.50000000,5370964.60998535,102.08000183,1.000000
473960.66999817,5370964.86999512,105.33999634,1.000000
473960.03999329,5370964.94000244,101.83999634,1.000000
473960.14999390,5370965.21002197,104.86000061,1.000000
473959.30999756,5370965.59002686,102.56999969,1.000000
473958.94999695,5370965.90997314,102.88999939,1.000000
473958.53999329,5370966.23999023,102.98999786,1.000000
473958.44999695,5370966.53002930,104.81999969,1.000000
473957.86000061,5370966.59997559,101.58000183,1.000000
473958.02999878,5370966.85998535,104.87999725,1.000000
473957.32000732,5370966.95001221,101.02999878,1.000000
473957.69999695,5370967.17999268,105.47000122,1.000000
473956.88000488,5370967.28997803,100.97000122,1.000000
473957.41999817,5370967.48999023,106.20999908,1.000000
473956.41999817,5370967.61999512,100.80000305,1.000000
473956.91000366,5370967.84002686,105.83999634,1.000000
473955.96000671,5370967.96997070,100.69999695,1.000000
473956.42999268,5370968.17999268,105.55000305,1.000000
473955.53999329,5370968.29998779,100.77999878,1.000000
